DATETIME,PRICE
2021-05-25 23:00:00,0.7541904708034014
2021-05-26 23:00:00,0.7546742637209215
2021-05-27 23:00:00,0.7550874013667083
2021-05-28 23:00:00,0.7560064714153953
2021-05-31 23:00:00,0.7563867405404384
2021-06-01 23:00:00,0.7563409736377353
2021-06-02 23:00:00,0.7561894103234978
2021-06-03 23:00:00,0.7527853056308341
2021-06-04 23:00:00,0.7550731477111845
2021-06-07 23:00:00,0.7558721820140214
2021-06-08 23:00:00,0.7552784522833956
2021-06-09 23:00:00,0.754805279108122
2021-06-10 23:00:00,0.7550588945937783
2021-06-11 23:00:00,0.7539431225308363
2021-06-14 23:00:00,0.7539488068760132
2021-06-15 23:00:00,0.7531027834678877
2021-06-16 23:00:00,0.7481418027973021
2021-06-17 23:00:00,0.7446487677924515
2021-06-18 23:00:00,0.7429696496898102
2021-06-21 23:00:00,0.744501853809616
2021-06-22 23:00:00,0.7437321969105364
2021-06-23 23:00:00,0.7427902917308871
2021-06-24 23:00:00,0.7444353457902182
2021-06-25 23:00:00,0.7446709485246207
2021-06-28 23:00:00,0.7443079052942622
2021-06-29 23:00:00,0.7431656627737171
2021-06-30 23:00:00,0.7434059888786465
2021-07-01 23:00:00,0.7413915177396455
2021-07-02 23:00:00,0.7425007425007425
2021-07-05 23:00:00,0.7432181345224824
2021-07-06 23:00:00,0.7419911332059581
2021-07-07 23:00:00,0.741177211765447
2021-07-08 23:00:00,0.7390846436688162
2021-07-09 23:00:00,0.7401595784051042
2021-07-12 23:00:00,0.7394890869897988
2021-07-13 23:00:00,0.7378712414683637
2021-07-14 23:00:00,0.7389808714801417
2021-07-15 23:00:00,0.7382961601216712
2021-07-16 23:00:00,0.7368327979015002
2021-07-19 23:00:00,0.7329605007586141
2021-07-20 23:00:00,0.7318635074558595
2021-07-21 23:00:00,0.7332991127080737
2021-07-22 23:00:00,0.7353346691913156
2021-07-23 23:00:00,0.7347268652878292
2021-07-26 23:00:00,0.7359570201100255
2021-07-27 23:00:00,0.7347889502437662
2021-07-28 23:00:00,0.7371152258521052
2021-07-29 23:00:00,0.7390873749094619
2021-07-30 23:00:00,0.7382525561994758
2021-08-02 23:00:00,0.7387570412780496
2021-08-03 23:00:00,0.7400062160522148
2021-08-04 23:00:00,0.7401650568076681
2021-08-05 23:00:00,0.7400856279071489
2021-08-06 23:00:00,0.7380564022702615
2021-08-09 23:00:00,0.7366862379643886
2021-08-10 23:00:00,0.735564545788893
2021-08-11 23:00:00,0.7370962094827427
2021-08-12 23:00:00,0.7364448126668508
2021-08-13 23:00:00,0.7379556414863903
2021-08-16 23:00:00,0.737362527973691
2021-08-17 23:00:00,0.7339314874956423
2021-08-18 23:00:00,0.734961763614248
2021-08-19 23:00:00,0.7327886271205072
2021-08-20 23:00:00,0.7340419284749545
2021-08-23 23:00:00,0.7373271889400922
2021-08-24 23:00:00,0.7383397691949881
2021-08-25 23:00:00,0.7391775171766376
2021-08-26 23:00:00,0.7381027069916779
2021-08-27 23:00:00,0.7427682228898884
2021-08-30 23:00:00,0.7432429921476378
2021-08-31 23:00:00,0.7434861321249205
2021-09-01 23:00:00,0.7436105265506139
2021-09-02 23:00:00,0.7448650863112419
2021-09-03 23:00:00,0.7456259716438443
2021-09-06 23:00:00,0.7447374986501634
2021-09-07 23:00:00,0.7427709814232978
2021-09-08 23:00:00,0.7429034151269993
2021-09-09 23:00:00,0.7443577681176681
2021-09-10 23:00:00,0.745170364574601
2021-09-13 23:00:00,0.7448512159696101
2021-09-14 23:00:00,0.7442303541792256
2021-09-15 23:00:00,0.7457566446917042
2021-09-16 23:00:00,0.7432733759476736
